"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Australia","AUS","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0799999237061","11.7299995422363","11.8699998855591","11.5799999237061","11.1700000762939","10.8900003433228","10.6599998474121","10.1800003051758","9.90999984741211","10.2299995422363","9.51000022888184","9.52999973297119","9.53999996185303","9.35999965667725","9.3100004196167","9.06999969482422","8.85999965667725","9.3100004196167","8.89999961853027","8.60999965667725","8.52999973297119","8.35999965667725","8.30000019073486","8.10999965667725","7.65999984741211","7.90000009536743","7.63000011444092","8.14999961853027","7.44999980926514","","",
"Austria","AUT","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2399997711182","17.9500007629395","17.4099998474121","17.1900005340576","17.5100002288818","15.5799999237061","14.6000003814697","14.2299995422363","14","14.1599998474121","13.8000001907349","12.960000038147","13.0699996948242","13.289999961853","12.8999996185303","13.4099998474121","12.9799995422363","12.2600002288818","11.4200000762939","11.4700002670288","12.4499998092651","12.6599998474121","13.0100002288818","12.6999998092651","12.1400003433228","11.9799995422363","11.3999996185303","11.8599996566772","11.7600002288818","","",
"Azerbaiyán","AZE","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3999996185303","9.97000026702881","9.56999969482422","9.30000019073486","8.85000038146973","8.60999965667725","8.14000034332275","7.82999992370605","7.80999994277954","7.51999998092651","7.21999979019165","7.48000001907349","7.84000015258789","8.27999973297119","8.67000007629395","4.03999996185303","3.73000001907349","6.05000019073486","5.53999996185303","6.09999990463257","6.17000007629395","6.19000005722046","6.01000022888184","6.15999984741211","5.88000011444092","6.01999998092651","5.98000001907349","5.94999980926514","5.90999984741211","","",
"Burundi","BDI","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.779999971389771","0.769999980926514","0.759999990463257","0.75","0.730000019073486","0.730000019073486","0.720000028610229","0.699999988079071","0.699999988079071","0.699999988079071","0.699999988079071","0.720000028610229","0.709999978542328","0.769999980926514","0.769999980926514","0.769999980926514","0.779999971389771","0.800000011920929","0.819999992847443","0.839999973773956","0.860000014305115","0.870000004768372","0.910000026226044","0.930000007152557","0.920000016689301","0.930000007152557","0.930000007152557","0.920000016689301","0.910000026226044","","",
"Bélgica","BEL","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8500003814697","15.460000038147","14.1199998855591","14.1999998092651","13.5799999237061","13.2799997329712","13.2399997711182","12.7600002288818","11.4700002670288","11.6599998474121","11.8000001907349","12.4700002670288","11.5900001525879","10.8500003814697","11.3199996948242","10.7399997711182","11.0100002288818","10.2799997329712","9.71000003814697","10.0699996948242","9.67000007629395","8.63000011444092","8.56999969482422","8.31999969482422","8.35999965667725","8.17000007629395","8.56999969482422","8.55000019073486","8.40999984741211","","",
"Benin","BEN","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7099990844727","20.6399993896484","20.5","20.8400001525879","20.6000003814697","20.5300006866455","20.3600006103516","20.1599998474121","19.9799995422363","19.7199993133545","19.4500007629395","19.2900009155273","19.0499992370605","18.8299999237061","18.7099990844727","18.5","18.1399993896484","17.7999992370605","17.6399993896484","17.4500007629395","17.2700004577637","17.0699996948242","16.8799991607666","16.7000007629395","16.7099990844727","16.5100002288818","16.4099998474121","16.2700004577637","16.1599998474121","","",
"Burkina Faso","BFA","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.91000008583069","3.98000001907349","4.05000019073486","4.17999982833862","4.59999990463257","5.07000017166138","5.63000011444092","6.26000022888184","6.94000005722046","7.67999982833862","8.60999965667725","9.64000034332275","10.8299999237061","12.0900001525879","13.539999961853","15.1499996185303","16.7999992370605","18.7199993133545","20.6700000762939","22.7000007629395","24.8700008392334","27.1200008392334","29.6100006103516","32.4300003051758","30.3799991607666","28.4200000762939","26.6599998474121","25.1200008392334","25.1599998474121","","",
"Bangladesh","BGD","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.75","7.76999998092651","7.76999998092651","7.71000003814697","7.61999988555908","7.46000003814697","7.55000019073486","7.75","8.0600004196167","8.64000034332275","8.92000007629395","9.35000038146973","9.92000007629395","10.6400003433228","11.5200004577637","12.4799995422363","12.6400003433228","12.7700004577637","12.8699998855591","13.0200004577637","13.460000038147","13.9200000762939","14.3900003433228","14.8699998855591","15.3800001144409","15.9200000762939","16.7600002288818","17.1800003051758","17.6599998474121","","",
"Bulgaria","BGR","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0900001525879","35.0099983215332","33.9099998474121","33.1500015258789","32.1699981689453","31.6200008392334","30.5","29.8500003814697","28.4300003051758","27.2600002288818","28.8400001525879","28.8099994659424","27.9799995422363","28.5300006866455","28.8400001525879","28.0200004577637","28.4899997711182","28.6299991607666","26.8199996948242","24.0699996948242","23.9099998474121","25.0900001525879","23.8299999237061","23.2099990844727","22.7399997711182","22.3700008392334","22.5400009155273","22.3999996185303","22.2299995422363","","",
"Bahrein","BHR","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.28000020980835","7.73999977111816","8.31999969482422","8.84000015258789","9.44999980926514","10","10.6300001144409","11.2799997329712","11.9799995422363","12.6700000762939","13.4200000762939","12.4099998474121","11.539999961853","10.8100004196167","10.2200002670288","9.76000022888184","9.44999980926514","9.23999977111816","8.96000003814697","9.03999996185303","8.93000030517578","8.96000003814697","9.06999969482422","9.17000007629395","9.19999980926514","9.10000038146973","8.96000003814697","8.77000045776367","8.56999969482422","","",
"Bahamas","BHS","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1399998664856","5.09000015258789","4.80999994277954","5.25","5.32000017166138","5.71000003814697","5.88000011444092","5.32000017166138","5.44999980926514","5.76999998092651","6.11999988555908","4.28000020980835","5.48999977111816","5.1100001335144","5.05000019073486","5.05999994277954","5.38000011444092","4.15999984741211","3.63000011444092","3.57999992370605","3.4300000667572","3.36999988555908","3.25","3.16000008583069","3.04999995231628","2.97000002861023","2.97000002861023","2.95000004768372","2.91000008583069","","",
"Bosnia y Herzegovina","BIH","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8700008392334","17.7999992370605","17.7999992370605","17.8199996948242","17.9099998474121","18.4799995422363","18.5100002288818","18.6200008392334","18.3099994659424","17.9300003051758","17.7299995422363","17.7399997711182","17.6299991607666","17.5200004577637","17.6299991607666","17.8500003814697","18.0599994659424","18.5200004577637","16.3899993896484","16.2999992370605","16.2999992370605","16.7299995422363","16.2800006866455","16.1399993896484","17.0699996948242","17.8799991607666","17.9899997711182","17.9300003051758","16.8500003814697","","",
"Belarús","BLR","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8099994659424","30.5300006866455","29.8799991607666","29.2700004577637","28.8299999237061","28.2199993133545","27.5200004577637","26.8600006103516","26.2800006866455","25.6800003051758","24.9400005340576","24.4400005340576","23.9200000762939","23.5400009155273","23.1900005340576","22.9500007629395","22.7099990844727","22.5400009155273","22.3299999237061","22.1100006103516","21.8700008392334","21.5100002288818","21.1499996185303","20.8700008392334","20.3899993896484","19.8600006103516","19.7099990844727","19.0599994659424","18.75","","",
"Belice","BLZ","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8500003814697","12.6199998855591","12.8699998855591","11.8599996566772","9.14000034332275","10.25","15","10.5900001525879","11.6899995803833","11.5900001525879","11.3000001907349","11.039999961853","10.789999961853","10.5200004577637","10.2700004577637","10.0799999237061","9.81999969482422","9.60999965667725","9.28999996185303","9.0600004196167","8.85000038146973","8.60999965667725","8.35999965667725","8.13000011444092","7.98999977111816","9.31999969482422","9.23999977111816","9.23999977111816","9.26000022888184","","",
"Bermudas","BMU","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1099996566772","12.0500001907349","11.9499998092651","11.8599996566772","11.8000001907349","11.6099996566772","11.2600002288818","11.210000038147","11.210000038147","9.68000030517578","8.97999954223633","10.710000038147","10.8999996185303","10.9099998474121","10.6800003051758","10.0100002288818","9.07999992370605","10.8999996185303","10.5699996948242","10.6000003814697","10.6999998092651","10.7799997329712","10.0100002288818","9.67000007629395","10.9899997711182","10.2700004577637","9.77999973297119","10.1999998092651","10.2399997711182","","",
"Brasil","BRA","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3900003433228","15.0500001907349","14.9099998474121","14.7799997329712","14.5200004577637","14.460000038147","14.3400001525879","13.9700002670288","13.8699998855591","13.4099998474121","12.9899997711182","12.8100004196167","12.8999996185303","13.0200004577637","13.3900003433228","13.1300001144409","13.3000001907349","13.6899995803833","13.3100004196167","12.6099996566772","11.8999996185303","12.6199998855591","12.2200002670288","11.9399995803833","11.6599998474121","10.7700004577637","10.6899995803833","10.75","10.5699996948242","","",
"Barbados","BRB","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5200004577637","12.4499998092651","12.25","11.2399997711182","12.5200004577637","11.0900001525879","11.3000001907349","11.5200004577637","11.0900001525879","10.4300003051758","9.81999969482422","9.85999965667725","8.88000011444092","8.21000003814697","7.57999992370605","6.78000020980835","7.11999988555908","7.17999982833862","7.75","8.72999954223633","8.52999973297119","9.05000019073486","9.5600004196167","9.88000011444092","9.6899995803833","9.35999965667725","9.27999973297119","9.18000030517578","9.01000022888184","","",
"Brunei Darussalam","BRN","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.88000011444092","9.10000038146973","9.46000003814697","9.65999984741211","9.89999961853027","9.94999980926514","10.1899995803833","10.7200002670288","10.6000003814697","10.539999961853","10.8800001144409","10.7299995422363","10.5500001907349","10.4899997711182","10.289999961853","10.25","10.6000003814697","10.3299999237061","10.8199996948242","10.7200002670288","10.5100002288818","10.5699996948242","10.8100004196167","10.9099998474121","10.4200000762939","9.77000045776367","9.17000007629395","9.01000022888184","9.42000007629395","","",
"Bhután","BTN","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.98000001907349","4.98000001907349","4.96999979019165","4.96999979019165","4.96999979019165","5.01000022888184","5.01000022888184","5","5.03000020980835","5.1399998664856","5.25","5.36999988555908","5.44999980926514","5.55999994277954","5.6399998664856","5.63000011444092","5.92999982833862","6.13000011444092","6.40999984741211","6.71999979019165","8.60999965667725","9.27000045776367","10.2600002288818","8.40999984741211","9.23999977111816","9.38000011444092","9.4399995803833","9.56999969482422","9.56999969482422","","",
"Botswana","BWA","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2199993133545","19.2999992370605","19.3600006103516","19.4099998474121","19.4899997711182","19.6200008392334","16.9099998474121","15.9300003051758","15.039999961853","14.2799997329712","14.9399995803833","15.6099996566772","16.4099998474121","15.1800003051758","13.9899997711182","12.9099998474121","12.0600004196167","11.2299995422363","10.4099998474121","10.2200002670288","10.1099996566772","10.0299997329712","9.88000011444092","9.80000019073486","9.78999996185303","9.64000034332275","9.52999973297119","9.39000034332275","9.23999977111816","","",
"República Centroafricana","CAF","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.82999992370605","6.78000020980835","6.71000003814697","6.59999990463257","6.55000019073486","6.46999979019165","6.34999990463257","6.26999998092651","6.09999990463257","6.03999996185303","5.94000005722046","5.84999990463257","5.8600001335144","5.73000001907349","5.65999984741211","5.61999988555908","5.57000017166138","5.59000015258789","5.46999979019165","5.3600001335144","5.26000022888184","5.1100001335144","5.1100001335144","4.92000007629395","4.76999998092651","4.71000003814697","4.63000011444092","4.57999992370605","4.57000017166138","","",
"Canadá","CAN","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8199996948242","11.6400003433228","10.8999996185303","10.8800001144409","11.25","11.0900001525879","11.4200000762939","11.4399995803833","11.4899997711182","11.4499998092651","11.3000001907349","11.5","11.3299999237061","11.3199996948242","10.8000001907349","10.460000038147","10.210000038147","9.71000003814697","8.9399995803833","8.53999996185303","8.97999954223633","9","8.72999954223633","8.60999965667725","8.55000019073486","8.51000022888184","8.47999954223633","8.46000003814697","8.35000038146973","","",
"Europa Central y del Báltico","CEB","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5127325297546","27.7046551396647","26.7542774716089","25.6866337085198","24.7950253979234","24.7830420752424","23.6709262451143","23.2275934609432","22.2459659590765","21.8104446804882","22.1445045596306","22.3870059967808","22.1167624802721","22.5414870197941","21.82101263933","21.8119317981223","21.7433946187203","21.5557903013186","19.881481636633","18.77457985565","19.010256958072","18.8010425672888","18.5369056014589","18.8263630202972","18.6894023032147","19.0541318117248","19.3786542986831","19.4570961018375","19.3583872644134","","",
"Suiza","CHE","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5300006866455","14.8800001144409","14.4200000762939","15.1599998474121","15.3599996566772","15.0500001907349","13.8999996185303","12.8699998855591","12.6099996566772","12.4099998474121","12.3400001525879","11.6700000762939","11.2299995422363","11.3000001907349","11.0100002288818","11.1899995803833","10.7299995422363","11.4099998474121","10.7700004577637","10.710000038147","10.3999996185303","10.3000001907349","10.6499996185303","10.5799999237061","10.1000003814697","9.89000034332275","10.1400003433228","9.85999965667725","10.1300001144409","","",
"Islas del Canal","CHI","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1399993896484","21.9400005340576","21.7600002288818","21.6700000762939","21.4099998474121","21.0799999237061","20.7800006866455","20.4400005340576","20.1599998474121","19.8999996185303","19.2299995422363","18.6800003051758","18.0900001525879","17.5699996948242","17.1599998474121","16.8500003814697","16.5","15.8999996185303","15.1000003814697","14.7299995422363","14.210000038147","13.8400001525879","13.5100002288818","13.1999998092651","12.8800001144409","12.539999961853","12.1899995803833","11.8199996948242","11.460000038147","","",
"Chile","CHL","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8999996185303","15.1199998855591","16.1499996185303","14.9200000762939","14.6300001144409","15","14.4700002670288","13.8999996185303","12.6599998474121","12.3500003814697","12.9899997711182","12.1099996566772","11.8599996566772","12.3000001907349","11.6000003814697","11.3900003433228","10.9899997711182","11.460000038147","10.789999961853","10.2700004577637","10.4899997711182","10.7799997329712","10.6499996185303","10.75","11.2299995422363","11.1300001144409","10.8400001525879","10.2200002670288","10.1599998474121","","",
"China","CHN","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.3600006103516","23.4699993133545","24.0200004577637","24.2700004577637","24.5200004577637","24.9500007629395","24.9400005340576","24.5100002288818","23.6700000762939","22.7900009155273","22.2999992370605","21.0200004577637","20.9500007629395","21.8700008392334","22.9500007629395","24.1399993896484","25.5599994659424","25.7099990844727","25.9899997711182","26.6200008392334","27.1800003051758","27.7600002288818","27.3199996948242","26.8600006103516","25.8799991607666","25.2399997711182","24.25","24.1800003051758","23.0599994659424","","",
"Côte d'Ivoire","CIV","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9099998474121","11.9099998474121","11.8999996185303","11.8299999237061","11.7700004577637","11.6999998092651","11.8400001525879","11.6599998474121","11.6099996566772","11.6300001144409","11.2399997711182","11.1899995803833","11.1300001144409","11.1000003814697","11","10.8800001144409","10.9200000762939","10.8400001525879","10.9499998092651","10.8199996948242","10.9799995422363","11.0600004196167","11.3800001144409","10.9499998092651","10.5699996948242","10.3500003814697","10.3400001525879","10.4300003051758","10.4700002670288","","",
"Camerún","CMR","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.21999979019165","7.19999980926514","7.21000003814697","7.19999980926514","7.15000009536743","7.13000011444092","7.09999990463257","7.17000007629395","7.23999977111816","7.40999984741211","7.82000017166138","7.59999990463257","7.65000009536743","7.8600001335144","8.31999969482422","8.88000011444092","9.47999954223633","9.56999969482422","9.8100004196167","9.90999984741211","10.0699996948242","10.2600002288818","10.4099998474121","10.6099996566772","10.75","10.8500003814697","10.960000038147","10.960000038147","10.9799995422363","","",
"Congo, República Democrática del","COD","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.03000020980835","4","3.98000001907349","3.92000007629395","3.85999989509583","3.67000007629395","3.70000004768372","3.63000011444092","3.60999989509583","3.42000007629395","3.5699999332428","3.48000001907349","3.40000009536743","3.34999990463257","3.28999996185303","3.26999998092651","3.30999994277954","3.28999996185303","3.38000011444092","3.3199999332428","3.3199999332428","3.32999992370605","3.33999991416931","3.34999990463257","3.39000010490417","3.45000004768372","3.48000001907349","3.45000004768372","3.48000001907349","","",
"Congo, República del","COG","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3400001525879","25.1800003051758","25.1100006103516","25.1399993896484","25.0400009155273","24.7999992370605","24.6000003814697","24.6000003814697","24.5100002288818","24.0300006866455","24.0400009155273","24.0100002288818","24.0900001525879","23.8799991607666","23.5799999237061","23.3999996185303","23.5400009155273","23.3999996185303","23.5100002288818","22.9599990844727","22.9500007629395","22.75","22.6700000762939","22.5300006866455","22.6700000762939","22.75","22.6900005340576","22.3799991607666","22.2299995422363","","",
"Colombia","COL","Empleados en la industria, mujeres (% del empleo femenino)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4899997711182","19.3299999237061","19.2000007629395","19.0499992370605","18.9099998474121","18.6700000762939","18.4599990844727","18.1599998474121","17.7199993133545","17.4200000762939","17.2199993133545","16.9699993133545","16.7600002288818","16.5799999237061","16.3899993896484","16.2700004577637","16.1700000762939","16","15.8800001144409","15.8599996566772","16.0699996948242","15.960000038147","14.7299995422363","14.3400001525879","14","13.3199996948242","13.960000038147","14.8599996566772","14.3999996185303","","",
